,Lat,Lon,BY,MAT,AMMaxT,AMMinT,MMT,SMT,AP,SMP,GDP,Pop,DC,InfR,Vol,HRT,AtHRT,SRT,Nitri,Denitri,InfBOD,ReInfBOD,AtInfBOD,InfCOD,ReInfCOD,AtInfCOD,F.M,InfNH4N,AtInfNH4N,InfTN,AtInfTN,InfTP,AtInfTP,IndConInf,IndPer,MLSS,DO,Ph,MIT,Con,NH4N,NO3N,SVI
CNSH3B,69.42162847,84.69727506,97.05940594,66.26666667,67.85239852,61.67741935,79.46666667,59.5,39.91724138,29.02272727,21.12739421,82.42237025,38.05007579,40.83346709,10.29852098,8.89893617,2.15740427,15.24086286,100,100,10.46060735,25.72024048,33.83287293,14.34081976,23.6875,37.83986175,61.44210526,27.23271889,37.77142857,24.25863236,36.234375,16.36986301,18.42957746,100,34,51.87514415,11.72319475,40.39344262,73.88582677,3.248221344,3.738297872,50.18867925,64.07145378
CNSH3C,69.42162847,84.69727506,97.05940594,66.26666667,67.85239852,61.67741935,79.46666667,59.5,39.91724138,29.02272727,21.12739421,82.42237025,38.05007579,40.83346709,10.29852098,8.89893617,2.15740427,15.24086286,100,100,10.46060735,25.72024048,33.83287293,14.34081976,23.6875,37.83986175,61.44210526,27.23271889,37.77142857,24.25863236,36.234375,16.36986301,18.42957746,100,34,51.87514415,11.72319475,41.42622951,73.88582677,3.16284585,3.738297872,50.18867925,64.07145378
CNSH4A,69.42117218,84.69826303,93.13861386,66.26666667,67.85239852,61.67741935,79.46666667,59.5,39.91724138,29.02272727,21.12739421,82.42237025,11.89701958,14.46045547,6.288216454,13.63829787,10.98051508,11.47870795,100,100,5.772350818,13.34028056,33.83287293,5.669286917,9.091346154,37.83986175,42.68421053,11.03686636,37.77142857,24.25863236,36.234375,14.56164384,18.42957746,100,17.5,58.6003774,11.72319475,42.90163934,67.06496063,2.494071146,3.738297872,50.18867925,64.07145378
CNSH4B,69.42117218,84.69826303,93.13861386,66.26666667,67.85239852,61.67741935,79.46666667,59.5,39.91724138,29.02272727,21.12739421,82.42237025,11.89701958,14.46045547,6.288216454,13.63829787,10.98051508,11.47870795,100,100,5.772350818,13.34028056,33.83287293,5.669286917,9.091346154,37.83986175,42.68421053,11.03686636,37.77142857,24.25863236,36.234375,14.56164384,18.42957746,100,17.5,58.6003774,11.72319475,44.81967213,67.06496063,2.095652174,3.738297872,50.18867925,64.07145378
CNSH4C,69.42117218,84.69826303,93.13861386,66.26666667,67.85239852,61.67741935,79.46666667,59.5,39.91724138,29.02272727,21.12739421,82.42237025,11.89701958,14.46045547,6.288216454,13.63829787,10.98051508,11.47870795,100,100,5.772350818,13.34028056,33.83287293,5.669286917,9.091346154,37.83986175,42.68421053,11.03686636,37.77142857,24.25863236,36.234375,14.56164384,18.42957746,100,17.5,58.6003774,11.72319475,42.31147541,67.06496063,2.316205534,3.738297872,50.18867925,64.07145378
CNSH5A,69.26101197,84.64488293,72.55445545,66.26666667,67.85239852,61.67741935,79.46666667,59.5,39.91724138,29.02272727,21.12739421,82.42237025,3.288305242,3.71894761,2.042878224,26.27659574,10.98051508,11.47870795,100,100,8.358250159,16.07815631,33.83287293,9.004491859,12.10576923,37.83986175,60.4,10.58064516,37.77142857,37.66418416,36.234375,20.89041096,18.42957746,100,34,30.16343432,11.3440919,44.67213115,68.03937008,1.149407115,1.210638298,53.30188679,63.75705716
CNSH5B,69.26101197,84.64488293,72.55445545,66.26666667,67.85239852,61.67741935,79.46666667,59.5,39.91724138,29.02272727,21.12739421,82.42237025,3.288305242,3.71894761,2.042878224,26.27659574,10.98051508,11.47870795,100,100,8.358250159,16.07815631,33.83287293,9.004491859,12.10576923,37.83986175,60.4,10.58064516,37.77142857,37.66418416,36.234375,20.89041096,18.42957746,100,34,30.16343432,11.3440919,53.67213115,71.93700787,1,1.210638298,53.30188679,63.75705716
CNSH5C,69.26101197,84.64488293,72.55445545,66.26666667,67.85239852,61.67741935,79.46666667,59.5,39.91724138,29.02272727,21.12739421,82.42237025,3.288305242,3.71894761,2.042878224,26.27659574,10.98051508,11.47870795,100,100,8.358250159,16.07815631,33.83287293,9.004491859,12.10576923,37.83986175,60.4,10.58064516,37.77142857,37.66418416,36.234375,20.89041096,18.42957746,100,34,30.16343432,11.3440919,44.08196721,66.09055118,1.085375494,1.210638298,53.30188679,63.75705716
CNSY2A,57.51373961,81.07922386,97.05940594,94.86666667,59.81549815,86.58709677,82.76666667,1,51.25103448,31.47727273,6.13674833,3.380458033,1.326826026,1.191533997,2.316765604,14.16489362,16.13012538,11.47870795,100,100,7.307071565,14.09418838,33.83287293,6.781021898,8.932692308,17.65207373,4.126315789,26.890553,33.38714286,27.61002031,76.625,16.36986301,40.73943662,1,1,25.0572387,18.76367615,35.52459016,82.46062992,1.249011858,8.582978723,13.45283019,6.973535639
CNSY3A,57.6056378,81.144729,97.05940594,94.86666667,59.81549815,86.58709677,82.76666667,1,51.25103448,31.47727273,6.13674833,3.380458033,1.217854958,1.136590223,2.182613945,14.16489362,16.13012538,15.90477255,100,100,7.307071565,22.50621242,33.83287293,6.781021898,15.59615385,17.65207373,3.084210526,26.890553,33.38714286,27.61002031,91.234375,16.36986301,40.73943662,1,1,36.5358004,18.4928884,42.16393443,83.62992126,1.36284585,4.791489362,1,80.47247706
CNSY3B,57.6056378,81.144729,97.05940594,94.86666667,59.81549815,86.58709677,82.76666667,1,51.25103448,31.47727273,6.13674833,3.380458033,1.217854958,1.136590223,2.182613945,14.16489362,16.13012538,15.90477255,100,100,7.307071565,22.50621242,33.83287293,6.781021898,15.59615385,17.65207373,3.084210526,26.890553,33.38714286,27.61002031,91.234375,16.36986301,40.73943662,1,1,36.5358004,26.77899344,49.98360656,100,1.369960474,4.791489362,1,80.47247706
CNSY3C,57.6056378,81.144729,97.05940594,94.86666667,59.81549815,86.58709677,82.76666667,1,51.25103448,31.47727273,6.13674833,3.380458033,1.217854958,1.136590223,2.182613945,14.16489362,16.13012538,15.90477255,100,100,7.307071565,22.50621242,33.83287293,6.781021898,15.59615385,17.65207373,3.084210526,26.890553,33.38714286,27.61002031,91.234375,16.36986301,40.73943662,1,1,36.5358004,25.47921225,49.09836066,87.91732283,1.263241107,4.791489362,1,80.47247706
CNSZ1A,61.36169134,82.38597354,95.0990099,86.43333333,66.02583026,70.61935484,87.53333333,59.5,80.38206897,67.27272727,34.044098,36.50153854,13.20467239,16.38348756,7.570312238,22.06382979,24.0138936,14.24499832,100,100,18.8700361,41.59198397,33.83287293,16.23076923,26.38461538,37.83986175,42.68421053,32.59331797,51.63142857,37.66418416,19.046875,18.63013699,8.669014085,1,1,40.16825663,43.18873085,35.67213115,83.62992126,3.497233202,3.738297872,50.18867925,64.07145378
CNSZ1B,61.36169134,82.38597354,95.0990099,86.43333333,66.02583026,70.61935484,87.53333333,59.5,80.38206897,67.27272727,34.044098,36.50153854,13.20467239,16.38348756,7.570312238,22.06382979,24.0138936,14.24499832,100,100,18.8700361,41.59198397,33.83287293,16.23076923,26.38461538,37.83986175,42.68421053,32.59331797,51.63142857,37.66418416,19.046875,18.63013699,8.669014085,1,1,40.16825663,43.18873085,35.81967213,82.8503937,3.611067194,3.738297872,50.18867925,64.07145378
CNSZ1C,61.36169134,82.38597354,95.0990099,86.43333333,66.02583026,70.61935484,87.53333333,59.5,80.38206897,67.27272727,34.044098,36.50153854,13.20467239,16.38348756,7.570312238,22.06382979,24.0138936,14.24499832,100,100,18.8700361,41.59198397,33.83287293,16.23076923,26.38461538,37.83986175,42.68421053,32.59331797,51.63142857,37.66418416,19.046875,18.63013699,8.669014085,1,1,40.16825663,42.15973742,37.59016393,83.24015748,3.689328063,3.738297872,50.18867925,64.07145378
CNSZ2A,61.40777733,82.49213498,87.25742574,86.43333333,66.02583026,70.61935484,87.53333333,59.5,80.38206897,67.27272727,34.044098,36.50153854,3.615218444,3.196981755,7.682831942,13.53297872,19.48492037,17.0112887,100,100,13.61414313,35.91783567,33.83287293,13.45143178,26.38461538,37.83986175,12.46315789,21.18778802,25.75,16.88557888,19.046875,16.36986301,8.669014085,100,6.5,25.18178006,16.65153173,34.63934426,83.24015748,99.57312253,57.66170213,38.66981132,57.90578687
CNSZ2B,61.40777733,82.49213498,87.25742574,86.43333333,66.02583026,70.61935484,87.53333333,59.5,80.38206897,67.27272727,34.044098,36.50153854,3.615218444,3.196981755,7.682831942,13.53297872,19.48492037,17.0112887,100,100,13.61414313,35.91783567,33.83287293,13.45143178,26.38461538,37.83986175,12.46315789,21.18778802,25.75,16.88557888,19.046875,16.36986301,8.669014085,100,6.5,25.18178006,34.41520788,33.60655738,84.01968504,100,57.66170213,38.66981132,57.90578687
CNSZ2C,61.40777733,82.49213498,87.25742574,86.43333333,66.02583026,70.61935484,87.53333333,59.5,80.38206897,67.27272727,34.044098,36.50153854,3.615218444,3.196981755,7.682831942,13.53297872,19.48492037,17.0112887,100,100,13.61414313,35.91783567,33.83287293,13.45143178,26.38461538,37.83986175,12.46315789,21.18778802,25.75,16.88557888,19.046875,16.36986301,8.669014085,100,6.5,25.18178006,35.82330416,35.52459016,85.57874016,99.71541502,57.66170213,38.66981132,57.90578687
CNSZ3AA,61.38112959,82.4478262,96.07920792,86.43333333,66.02583026,70.61935484,87.53333333,59.5,80.38206897,67.27272727,34.044098,36.50153854,4.922871255,5.669451595,5.029647517,12.58510638,12.7753304,14.7982564,100,100,22.02357188,53.29739479,33.83287293,19.01010668,34.31730769,37.83986175,44.76842105,29.17165899,25.75,29.62085308,19.046875,16.36986301,8.669014085,100,19.15,36.12066254,19.30525164,38.32786885,85.57874016,1.583399209,15.95531915,44.58490566,57.43419195
CNSZ3AB,61.38112959,82.4478262,96.07920792,86.43333333,66.02583026,70.61935484,87.53333333,59.5,80.38206897,67.27272727,34.044098,36.50153854,4.922871255,5.669451595,5.029647517,12.58510638,12.7753304,14.7982564,100,100,22.02357188,53.29739479,33.83287293,19.01010668,34.31730769,37.83986175,44.76842105,29.17165899,25.75,29.62085308,19.046875,16.36986301,8.669014085,100,19.15,36.12066254,18.54704595,55.14754098,89.08661417,1.540711462,15.95531915,44.58490566,57.43419195
CNSZ3AC,61.38112959,82.4478262,96.07920792,86.43333333,66.02583026,70.61935484,87.53333333,59.5,80.38206897,67.27272727,34.044098,36.50153854,4.922871255,5.669451595,5.029647517,12.58510638,12.7753304,14.7982564,100,100,22.02357188,53.29739479,33.83287293,19.01010668,34.31730769,37.83986175,44.76842105,29.17165899,25.75,29.62085308,19.046875,16.36986301,8.669014085,100,19.15,36.12066254,18.87199125,32.72131148,85.96850394,1.690118577,15.95531915,44.58490566,57.43419195
CNSZ3BA,61.38112959,82.4478262,96.07920792,86.43333333,66.02583026,70.61935484,87.53333333,59.5,80.38206897,67.27272727,34.044098,36.50153854,4.922871255,5.669451595,5.029647517,12.58510638,19.48492037,18.11780485,100,100,22.02357188,87.501002,34.74447514,19.01010668,58.11538462,37.83986175,85.41052632,29.17165899,25.75,29.62085308,19.046875,16.36986301,8.669014085,100,19.15,16.81675228,38.42286652,54.1147541,88.69685039,2.380237154,58.29361702,35.55660377,59.32057163
CNSZ3BB,61.38112959,82.4478262,96.07920792,86.43333333,66.02583026,70.61935484,87.53333333,59.5,80.38206897,67.27272727,34.044098,36.50153854,4.922871255,5.669451595,5.029647517,12.58510638,19.48492037,18.11780485,100,100,22.02357188,87.501002,34.74447514,19.01010668,58.11538462,37.83986175,85.41052632,29.17165899,25.75,29.62085308,19.046875,16.36986301,8.669014085,100,19.15,16.81675228,17.30142232,48.6557377,100,1.782608696,58.29361702,35.55660377,59.32057163
CNSZ3BC,61.38112959,82.4478262,96.07920792,86.43333333,66.02583026,70.61935484,87.53333333,59.5,80.38206897,67.27272727,34.044098,36.50153854,4.922871255,5.669451595,5.029647517,12.58510638,19.48492037,18.11780485,100,100,22.02357188,87.501002,34.74447514,19.01010668,58.11538462,37.83986175,85.41052632,29.17165899,25.75,29.62085308,19.046875,16.36986301,8.669014085,100,19.15,16.81675228,39.12691466,55.44262295,87.91732283,1.924901186,58.29361702,35.55660377,59.32057163
CNSZ4AA,61.387609,82.4614781,84.31683168,86.43333333,66.02583026,70.61935484,87.53333333,59.5,80.38206897,67.27272727,34.044098,36.50153854,8.627887552,10.61439127,4.607069792,13.63829787,8.078617418,13.69174025,100,100,13.61414313,30.24368737,33.83287293,14.84110051,24.16346154,37.83986175,84.36842105,21.18778802,51.63142857,20.90724441,19.046875,11.84931507,8.669014085,100,23,27.34049691,16.75984683,32.27868852,95.32283465,2.821343874,2.053191489,51.74528302,66.62155963
CNSZ4AB,61.387609,82.4614781,84.31683168,86.43333333,66.02583026,70.61935484,87.53333333,59.5,80.38206897,67.27272727,34.044098,36.50153854,8.627887552,10.61439127,4.607069792,13.63829787,8.078617418,13.69174025,100,100,13.61414313,30.24368737,33.83287293,14.84110051,24.16346154,37.83986175,84.36842105,21.18778802,51.63142857,20.90724441,19.046875,11.84931507,8.669014085,100,23,27.34049691,17.89715536,32.72131148,95.32283465,2.864031621,2.053191489,51.74528302,66.62155963
CNSZ4AC,61.387609,82.4614781,84.31683168,86.43333333,66.02583026,70.61935484,87.53333333,59.5,80.38206897,67.27272727,34.044098,36.50153854,8.627887552,10.61439127,4.607069792,13.63829787,8.078617418,13.69174025,100,100,13.61414313,30.24368737,33.83287293,14.84110051,24.16346154,37.83986175,84.36842105,21.18778802,51.63142857,20.90724441,19.046875,11.84931507,8.669014085,100,23,27.34049691,16.65153173,33.31147541,96.1023622,2.949407115,2.053191489,51.74528302,66.62155963
CNSZ4BA,61.387609,82.4614781,84.31683168,86.43333333,66.02583026,70.61935484,87.53333333,59.5,80.38206897,67.27272727,34.044098,36.50153854,8.627887552,10.61439127,4.607069792,13.63829787,19.48492037,18.67106293,100,100,13.61414313,55.75751503,33.83287293,14.84110051,46.21634615,37.83986175,60.4,21.18778802,51.63142857,20.90724441,19.046875,11.84931507,8.669014085,100,23,40.16825663,37.44803063,43.63934426,82.8503937,2.266403162,3.738297872,50.18867925,64.07145378
CNWH1A,68.73170756,82.5250073,95.0990099,64.06666667,70.04428044,58.96290323,80.56666667,59.5,47.65517241,35.97727273,19.33541203,34.59177316,6.230524066,7.592483692,3.859509676,9.95212766,8.581836666,15.35151447,100,100,9.98757698,46.11543086,34.74447514,4.557551937,5.283653846,37.83986175,15.58947368,17.19585253,25.75,14.20446852,19.046875,7.328767123,8.669014085,1,1,19.3283363,8.473741794,39.06557377,63.36220472,2.728853755,58.29361702,35.55660377,59.32057163
CNWH1B,68.73170756,82.5250073,95.0990099,64.06666667,70.04428044,58.96290323,80.56666667,59.5,47.65517241,35.97727273,19.33541203,34.59177316,6.230524066,7.592483692,3.859509676,9.95212766,8.581836666,15.35151447,100,100,9.98757698,46.11543086,34.74447514,4.557551937,5.283653846,37.83986175,15.58947368,17.19585253,25.75,14.20446852,19.046875,7.328767123,8.669014085,1,1,19.3283363,23.63785558,42.60655738,63.36220472,2.757312253,58.29361702,35.55660377,59.32057163
CNWH1C,68.73170756,82.5250073,95.0990099,64.06666667,70.04428044,58.96290323,80.56666667,59.5,47.65517241,35.97727273,19.33541203,34.59177316,6.230524066,7.592483692,3.859509676,9.95212766,8.581836666,15.35151447,100,100,9.98757698,46.11543086,34.74447514,4.557551937,5.283653846,37.83986175,15.58947368,17.19585253,25.75,14.20446852,19.046875,7.328767123,8.669014085,1,1,19.3283363,13.88949672,43.93442623,62.97244094,2.728853755,58.29361702,35.55660377,59.32057163
CNWH2A,68.80498885,82.50414026,93.13861386,64.06666667,70.04428044,58.96290323,80.56666667,59.5,47.65517241,35.97727273,19.33541203,34.59177316,7.538176876,9.240796918,15.64808666,6.792553191,8.581836666,8.159159495,100,1,15.71650032,46.11543086,33.83287293,5.947220663,20.83173077,37.83986175,15.58947368,18.90668203,25.75,14.53960731,19.046875,11.84931507,8.669014085,50.5,8.15,30.62008596,1,46.59016393,69.5984252,4.037944664,58.29361702,35.55660377,59.32057163
CNWH2B,68.80498885,82.50414026,93.13861386,64.06666667,70.04428044,58.96290323,80.56666667,59.5,47.65517241,35.97727273,19.33541203,34.59177316,7.538176876,9.240796918,15.64808666,6.792553191,8.581836666,8.159159495,100,1,15.71650032,46.11543086,33.83287293,5.947220663,20.83173077,37.83986175,15.58947368,18.90668203,25.75,14.53960731,19.046875,11.84931507,8.669014085,50.5,8.15,30.62008596,1.162472648,44.52459016,69.98818898,3.611067194,58.29361702,35.55660377,59.32057163
CNWH2C,68.80498885,82.50414026,93.13861386,64.06666667,70.04428044,58.96290323,80.56666667,59.5,47.65517241,35.97727273,19.33541203,34.59177316,7.538176876,9.240796918,15.64808666,6.792553191,8.581836666,8.159159495,100,1,15.71650032,46.11543086,33.83287293,5.947220663,20.83173077,37.83986175,15.58947368,18.90668203,25.75,14.53960731,19.046875,11.84931507,8.669014085,50.5,8.15,30.62008596,5.765864333,45.85245902,69.98818898,3.639525692,58.29361702,35.55660377,59.32057163
CNWH3A,68.70752383,82.51988784,79.41584158,64.06666667,70.04428044,58.96290323,80.56666667,59.5,47.65517241,35.97727273,19.33541203,34.59177316,2.089623499,2.372825142,3.015695744,9.425531915,9.152151813,22.54386945,100,100,9.514546613,46.11543086,33.83287293,5.113419427,10.51923077,37.83986175,6.210526316,21.18778802,25.75,20.90724441,19.046875,5.068493151,8.669014085,100,6.5,29.72753957,2.949671772,43.78688525,64.92125984,1.917786561,58.29361702,35.55660377,59.32057163
CNWH3B,68.70752383,82.51988784,79.41584158,64.06666667,70.04428044,58.96290323,80.56666667,59.5,47.65517241,35.97727273,19.33541203,34.59177316,2.089623499,2.372825142,3.015695744,9.425531915,9.152151813,22.54386945,100,100,9.514546613,46.11543086,33.83287293,5.113419427,10.51923077,37.83986175,6.210526316,21.18778802,25.75,20.90724441,19.046875,5.068493151,8.669014085,100,6.5,29.72753957,5.115973742,41.86885246,64.92125984,1.761264822,58.29361702,35.55660377,59.32057163
CNWH3C,68.70752383,82.51988784,79.41584158,64.06666667,70.04428044,58.96290323,80.56666667,59.5,47.65517241,35.97727273,19.33541203,34.59177316,2.089623499,2.372825142,3.015695744,9.425531915,9.152151813,22.54386945,100,100,9.514546613,46.11543086,33.83287293,5.113419427,10.51923077,37.83986175,6.210526316,21.18778802,25.75,20.90724441,19.046875,5.068493151,8.669014085,100,6.5,29.72753957,7.498905908,39.95081967,65.31102362,1.675889328,58.29361702,35.55660377,59.32057163
CNWH4A,68.6444636,82.53063572,92.15841584,64.06666667,70.04428044,58.96290323,80.56666667,59.5,47.65517241,35.97727273,19.33541203,34.59177316,4.26904485,5.120013852,3.859509676,9.95212766,13.61402914,13.69174025,100,100,9.514546613,46.11543086,33.83287293,5.113419427,10.51923077,37.83986175,6.210526316,9.782258065,25.75,17.55585647,19.046875,7.328767123,8.669014085,1,1,45.27445225,5.22428884,45.40983607,67.25984252,2.871146245,3.738297872,50.18867925,64.07145378
CNWH4B,68.6444636,82.53063572,92.15841584,64.06666667,70.04428044,58.96290323,80.56666667,59.5,47.65517241,35.97727273,19.33541203,34.59177316,4.26904485,5.120013852,3.859509676,9.95212766,13.61402914,13.69174025,100,100,9.514546613,46.11543086,33.83287293,5.113419427,10.51923077,37.83986175,6.210526316,9.782258065,25.75,17.55585647,19.046875,7.328767123,8.669014085,1,1,45.27445225,34.46936543,43.93442623,68.42913386,2.622134387,3.738297872,50.18867925,64.07145378
CNWH4C,68.6444636,82.53063572,92.15841584,64.06666667,70.04428044,58.96290323,80.56666667,59.5,47.65517241,35.97727273,19.33541203,34.59177316,4.26904485,5.120013852,3.859509676,9.95212766,13.61402914,13.69174025,100,100,9.514546613,46.11543086,33.83287293,5.113419427,10.51923077,37.83986175,6.210526316,9.782258065,25.75,17.55585647,19.046875,7.328767123,8.669014085,1,1,45.27445225,32.84463895,43.78688525,68.42913386,2.615019763,3.738297872,50.18867925,64.07145378
