Label,Id,timeset,v_name,v_kindom,v_phylum,v_class,v_order,v_family,v_genus,v_species,v_partition,v_group,v_taxa,v_function,v_process,v_frequency,v_niche,v_modularity,v_degree,v_betweenness,v_closeness,closeness_w,norm_closeness_w,Feature_ID,MRA,Nitrifiers,Denitrifiers,Anammox,DNRA,PAOs,GAOs,SRB,SOB,Filamentous,Acetogen,Methanogen,Fermenter,Sugars,Lipids,Proteins,Unassigned
ASV247,n1977,NA,ASV247,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,midas_g_2003,midas_s_9859,below,abundant,others,Unassigned,Unassigned,0.038786,28.415348,16,62,54066,3.00E-06,1189.60526,0.238350082,0186a4c38ae47fa4b6cc434d3697de26,0.000799591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2471,n3379,NA,ASV2471,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,midas_s_4035,above,intermediate,others,Filamentous/Fermenter/Sugars,Foaming,0.177066,143.161578,4,2,4917,3.00E-06,816.372719,0.163568968,19e08d7e20169c46f78c2a08e5a8d73f,5.20E-05,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
ASV2472,n1339,NA,ASV2472,Bacteria,Myxococcota,bacteriap25,midas_o_73073,midas_f_73073,midas_g_77088,midas_s_77088,above,rare,others,Unassigned,Unassigned,0.139966,53.609998,43,1,0,0,0.796305765,0.000159548,083adeecab7c249d54d9bb638a2541e9,4.76E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2473,n1623,NA,ASV2473,Bacteria,Chloroflexi,Anaerolineae,SBR1031,midas_f_12777,midas_g_21647,midas_s_21647,above,intermediate,others,Unassigned,Unassigned,0.213322,116.269891,9,2,0,3.00E-06,957.3461801,0.191814502,c13ce21bacb48d8778da035e89c875cb,5.49E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2474,n977,NA,ASV2474,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,midas_g_54034,midas_s_76423,above,intermediate,others,Unassigned,Unassigned,0.040472,28.953766,12,47,40606,3.00E-06,1199.221591,0.240276816,5df4d276813799fb20b6c6e6536d2e07,5.92E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2475,n333,NA,ASV2475,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Halomonas,midas_s_3851,neutral,intermediate,others,Fermenter/Sugars,C_cycle,0.026138,5.707836,5,44,29998,3.00E-06,1174.167691,0.235257001,c2c4cdbd0939f6a85f1d9dfa6d148a5e,5.15E-05,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
ASV2476,n4910,NA,ASV2476,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,SH-PL14,Unknown,above,rare,others,Unassigned,Unassigned,0.089376,48.632906,4,21,50951,3.00E-06,1136.525114,0.22771491,8757e079f5b6b781edc69022d6caa5ea,4.68E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2477,n4565,NA,ASV2477,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,midas_f_2377,midas_g_2377,midas_s_5937,above,rare,others,Unassigned,Unassigned,0.083474,34.215386,5,1,0,3.00E-06,800.1843386,0.160325454,be74284b764ad27c76c69f00dffe88e9,4.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2478,n596,NA,ASV2478,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,midas_g_1226,midas_s_42310,above,intermediate,others,Unassigned,Unassigned,0.046374,29.927523,9,18,26805,3.00E-06,1073.302605,0.215047607,27095cf6c986211e49dac027f72c7697,5.86E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2480,n1505,NA,ASV2480,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnobacter,midas_s_1964,above,rare,others,Lipids/Proteins,C_cycle,0.071669,53.919667,4,16,5608,3.00E-06,1025.215444,0.205412832,8bfdef397536b1e7918cc87061e539bf,4.80E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
ASV2483,n3651,NA,ASV2483,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unknown,Unknown,above,intermediate,others,Unassigned,Unassigned,0.044688,35.570031,37,1,0,0,0.808579218,0.000162007,e11cf50af396e58e1664b0075046f813,5.92E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2484,n4064,NA,ASV2484,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Ca_Accumulibacter,Unknown,neutral,intermediate,others,Denitrifiers/PAOs/SRB/Proteins,N_P_S_remove,0.022766,21.339908,17,53,2886,3.00E-06,1025.794579,0.205528868,24812d62f64d62d2ea59eff24969d2c2,5.94E-05,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
ASV2485,n1027,NA,ASV2485,Bacteria,Myxococcota,Polyangia,mle1-27,midas_f_1432,midas_g_2413,midas_s_50095,above,intermediate,others,Unassigned,Unassigned,0.114671,64.691471,12,4,5932,3.00E-06,901.6244932,0.180650069,0cde93f8adc83d80d17033211e1064f8,5.23E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2486,n3305,NA,ASV2486,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Unknown,Unknown,Unknown,above,intermediate,others,Unassigned,Unassigned,0.042159,14.841455,5,6,3643,3.00E-06,955.7315676,0.191490997,611e2454de2fa97949957005e12f8c74,6.67E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2488,n2100,NA,ASV2488,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Bogoriellaceae,Georgenia,midas_s_27914,below,intermediate,others,Sugars,C_cycle,0.01855,7.650813,4,4,17,3.00E-06,811.4463206,0.162581912,f518fd108f2234300c392ee9f7e4ffc9,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ASV2489,n4879,NA,ASV2489,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,midas_g_11967,Unknown,above,intermediate,others,Unassigned,Unassigned,0.074199,58.278319,8,170,45340,3.00E-06,1392.597832,0.279021806,33bae6e9b3e73140067e20bc7475e558,5.35E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV249,n861,NA,ASV249,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Unknown,Unknown,below,abundant,core,Unassigned,Unassigned,0.236088,81.742291,5,3,109,3.00E-06,881.0603552,0.176529825,57f295f1e37d390a0d93e4b898f5a1ac,0.0007303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2492,n3763,NA,ASV2492,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,midas_s_19376,above,intermediate,others,Fermenter/Sugars,C_cycle,0.088533,77.476473,4,12,6591,3.00E-06,941.4422868,0.188627988,7f74b1c55d36876d5e8f0eca7fc8a515,5.04E-05,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
ASV2493,n3949,NA,ASV2493,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,Kouleothrix,midas_s_3423,above,intermediate,others,Filamentous/Sugars/Lipids,Foaming,0.03457,15.503449,16,52,2881,3.00E-06,1134.394483,0.227288015,660313ed4431cfab66364f6f2c7170f8,5.12E-05,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
ASV2494,n2909,NA,ASV2494,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,AKYH767,midas_g_1704,midas_s_1704,above,rare,others,Unassigned,Unassigned,0.102867,87.971727,8,1,0,3.00E-06,968.0145897,0.193952032,f739012242bb4cc9a594a2a022acc601,4.64E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2495,n1012,NA,ASV2495,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,midas_f_30645,midas_g_30645,midas_s_30645,below,intermediate,others,Unassigned,Unassigned,0.010961,3.293307,3,6,5294,3.00E-06,832.900258,0.166880436,b63746211122f6ccd2eac781f472e8f2,6.08E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2498,n2219,NA,ASV2498,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,Sandaracinus,Unknown,above,intermediate,others,Sugars/Proteins,C_cycle,0.08769,54.516696,8,1,0,3.00E-06,959.4811229,0.192242261,d3f2e88e7a3c2de37eba193da9d32f64,5.95E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
ASV2499,n3514,NA,ASV2499,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,above,intermediate,others,Unassigned,Unassigned,0.117201,85.614656,9,2,0,3.00E-06,963.1065707,0.192968658,255dfa12abcc1af7dac8ee3420f271f7,5.07E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV25,n4599,NA,ASV25,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,midas_g_6,midas_s_862,below,abundant,core,Unassigned,Unassigned,0.310287,153.320904,9,13,1053,3.00E-06,1095.382646,0.219471578,a7038b203910eeed280371a9571c866d,0.003779378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2500,n2718,NA,ASV2500,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,midas_g_41895,midas_s_41895,above,rare,others,Unassigned,Unassigned,0.099494,57.754101,3,2,0,3.00E-06,956.4331859,0.191631574,0131c00013df74bbfb6cbd7446f749e5,4.62E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2502,n2989,NA,ASV2502,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,midas_g_156,midas_s_156,above,intermediate,others,Unassigned,Unassigned,0.096121,43.883936,2,3,1670,3.00E-06,888.52726,0.178025899,43e106a3fb556608b0cfedf9c3d9a1e7,5.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2503,n3781,NA,ASV2503,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,KD3-93,midas_g_3846,Unknown,above,intermediate,others,Unassigned,Unassigned,0.051433,31.619363,19,9,2,3.00E-06,935.5491602,0.187447237,474b10edca7c7d966e76a69ea5ee2af7,5.32E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2504,n1749,NA,ASV2504,Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,midas_g_14443,midas_s_14443,above,intermediate,others,Unassigned,Unassigned,0.086003,66.051175,9,38,34057,3.00E-06,1214.148638,0.243267609,c0b7b73dcf88e427c8062c5ea535f1da,5.82E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2505,n4024,NA,ASV2505,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,midas_f_2,midas_g_653,midas_s_653,above,intermediate,others,Unassigned,Unassigned,0.130691,58.378161,5,7,184,3.00E-06,914.8440028,0.183298738,fd5ca26edcac8f27db0e9111bb677586,5.16E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2506,n4732,NA,ASV2506,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,Unknown,above,intermediate,others,Unassigned,Unassigned,0.047218,29.7565,3,1,0,3.00E-06,878.3280887,0.175982386,6f7428f9fd88352aeda6c919824676a1,6.12E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2509,n1279,NA,ASV2509,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,midas_s_3840,above,intermediate,others,Denitrifiers/Proteins,N_remove,0.089376,73.727131,8,14,12389,3.00E-06,1094.456,0.219285915,fb7ebd56b78f0c2937250b07c3c66e89,5.52E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ASV251,n3815,NA,ASV251,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,midas_g_5535,midas_s_5535,neutral,abundant,core,Unassigned,Unassigned,0.267285,185.913063,4,2,4917,3.00E-06,787.1031719,0.157704502,ee08ce4fbefc6074496945d827df0b66,0.000650304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2511,n2931,NA,ASV2511,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,37-13,midas_g_12471,midas_s_12471,above,rare,others,Unassigned,Unassigned,0.064081,37.395849,2,6,802,3.00E-06,910.6597518,0.182460379,cbcf2662507dedfb83240d74a051de9e,4.49E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2512,n683,NA,ASV2512,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Unknown,above,intermediate,others,Denitrifiers/Sugars/Lipids/Proteins,N_remove,0.062395,56.81348,10,1,0,3.00E-06,922.6792685,0.184868617,c88b15655a5b814e48d7e42ed746cb3a,5.62E-05,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
ASV2513,n1150,NA,ASV2513,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,Unknown,below,intermediate,others,Sugars/Lipids/Proteins,C_cycle,0.015177,12.834499,19,70,12689,3.00E-06,1156.527767,0.231722654,2cfd55b24db7633e470a16d729c8c1a9,5.62E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
ASV2514,n77,NA,ASV2514,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,A0839,midas_g_1586,midas_s_1586,neutral,intermediate,others,Unassigned,Unassigned,0.038786,18.128993,11,44,9807,3.00E-06,1185.341293,0.237495751,08e95f8aadda45f7fa04b997b0579b10,6.91E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2515,n3347,NA,ASV2515,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unknown,Unknown,above,intermediate,others,Unassigned,Unassigned,0.05312,50.480217,9,21,27150,3.00E-06,1133.276513,0.227064018,99646227798fdf2c482e04cba4245383,5.33E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV252,n4564,NA,ASV252,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Denitratisoma,Unknown,below,abundant,others,Denitrifiers/Lipids,N_remove,0.093592,32.10304,3,20,5902,3.00E-06,1077.630055,0.215914657,0fe751678f7a783ef1477762cf92793d,0.000781403,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ASV2520,n3509,NA,ASV2520,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Ahniella,Unknown,above,rare,others,Unassigned,Unassigned,0.03457,22.09783,3,1,0,3.00E-06,732.7014184,0.146804532,580a5d8fff0cffacdddf8baf4e24dd36,4.84E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2521,n1399,NA,ASV2521,Bacteria,Chloroflexi,Anaerolineae,SBR1031,midas_f_119,midas_g_119,midas_s_3683,above,rare,others,Unassigned,Unassigned,0.059865,44.147021,8,199,43493,3.00E-06,1429.082522,0.286331902,2c730dc9fb691fc3fcda699476e6503f,4.59E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2522,n4820,NA,ASV2522,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,midas_g_10832,midas_s_18631,above,rare,others,Unassigned,Unassigned,0.063238,45.600429,12,1,0,3.00E-06,796.6787049,0.159623062,9dfc70939fe79e31d8a45af90891953f,4.84E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2523,n2440,NA,ASV2523,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,midas_s_5294,neutral,intermediate,others,Denitrifiers/Proteins,N_remove,0.029511,16.650119,5,13,4654,3.00E-06,907.9621734,0.18191989,03366a49e3c60ae52b81866b6ce07ce8,5.98E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ASV2525,n4095,NA,ASV2525,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,midas_s_32475,neutral,intermediate,others,Unassigned,Unassigned,0.036256,19.990158,4,25,89784,3.00E-06,1182.669407,0.23696041,89acca89f7605d8f0168722537074fbf,5.77E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2526,n4773,NA,ASV2526,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Halomonas,midas_s_11904,neutral,intermediate,others,Fermenter/Sugars,C_cycle,0.021922,10.620347,2,31,10483,3.00E-06,1090.281747,0.218449559,e9607b2d0a1655a30c07b0eb897b1203,5.28E-05,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
ASV2527,n262,NA,ASV2527,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,midas_f_22946,midas_g_48996,midas_s_48996,below,intermediate,others,Unassigned,Unassigned,0.011804,12.092066,16,118,993,3.00E-06,1379.268271,0.276351086,60f9a42886faae6c103980e33a993900,8.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV253,n1119,NA,ASV253,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,midas_f_406,Stella,midas_s_11123,above,abundant,core,Proteins,C_cycle,0.391231,201.450079,4,18,27764,3.00E-06,1015.651536,0.203496601,34d165441a032f63fdd0375e34301500,0.000677184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ASV2532,n4082,NA,ASV2532,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,midas_g_1914,Unknown,neutral,rare,others,Unassigned,Unassigned,0.025295,22.598217,4,41,32455,3.00E-06,1172.018117,0.234826311,c1954769b4ac481f3ae8873346280fb6,4.47E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2533,n3181,NA,ASV2533,Bacteria,Acidobacteriota,Blastocatellia,11_24,midas_f_1424,midas_g_24596,Unknown,above,intermediate,others,Unassigned,Unassigned,0.064924,37.80355,5,11,30294,3.00E-06,954.8342536,0.191311211,55a932868ea0cf81d979432a3d805dd6,5.84E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2534,n3939,NA,ASV2534,Bacteria,Patescibacteria,Parcubacteria,Ca_Moranbacteria,Unknown,Unknown,Unknown,neutral,intermediate,others,Unassigned,Unassigned,0.033727,13.545899,4,12,10216,3.00E-06,965.6848869,0.193485251,86c045df1bed7c4d43cf2fa141ec31f7,5.55E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2535,n2668,NA,ASV2535,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,midas_g_6116,midas_s_13935,above,intermediate,others,Unassigned,Unassigned,0.108769,41.40681,5,26,16559,3.00E-06,997.7976326,0.199919381,7200c4bdfefe29961136146f9617dbd9,5.85E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2536,n465,NA,ASV2536,Bacteria,Patescibacteria,Parcubacteria,Ca_Moranbacteria,midas_f_36441,midas_g_81375,midas_s_81375,above,rare,others,Unassigned,Unassigned,0.071669,43.742844,26,1,0,0,0.86590712,0.000173494,aca7c71aa333d968ebf1e9db8e0a10a4,4.33E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2538,n1470,NA,ASV2538,Bacteria,Proteobacteria,Gammaproteobacteria,midas_o_26,midas_f_98,midas_g_273,midas_s_17230,above,intermediate,others,Unassigned,Unassigned,0.072513,43.635822,8,65,5052,3.00E-06,1301.305868,0.260730489,db4029c75e60ada756c8db29006e4bb5,5.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2539,n4450,NA,ASV2539,Bacteria,Patescibacteria,Gracilibacteria,midas_o_29342,midas_f_29342,midas_g_31712,midas_s_31712,neutral,intermediate,others,Unassigned,Unassigned,0.031197,18.823781,9,20,342,3.00E-06,1096.844409,0.219764458,d060a285b381622fe710c555bdffb530,5.71E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2540,n1236,NA,ASV2540,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,midas_g_8702,Unknown,above,rare,others,Unassigned,Unassigned,0.069983,38.76253,3,31,4981,3.00E-06,1107.723543,0.221944208,fda19cae623089a2f438eef790cd4e18,4.39E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2541,n3963,NA,ASV2541,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,Unknown,above,intermediate,others,Unassigned,Unassigned,0.037943,18.990574,8,10,3294,3.00E-06,1074.768759,0.215341366,f6d05c5f3747227075f8775db7259fac,5.25E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2543,n1927,NA,ASV2543,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,midas_g_17,Unknown,below,intermediate,others,Unassigned,Unassigned,0.010961,6.104048,1,16,4578,3.00E-06,1109.246478,0.222249344,dc41603d7406ace57b3b31667a21fb27,5.24E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2544,n2778,NA,ASV2544,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,midas_f_2784,midas_g_2784,midas_s_10503,neutral,rare,others,Unassigned,Unassigned,0.025295,12.22061,3,9,54,3.00E-06,976.4805217,0.195648271,636c6a8e186ca3626aa8f11c317cb17d,3.76E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2547,n2425,NA,ASV2547,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,midas_g_41978,midas_s_41978,above,intermediate,others,Unassigned,Unassigned,0.112985,65.216284,9,30,21407,3.00E-06,1163.177784,0.233055056,0deefe352d82c54c90d7ae6a1e042b49,5.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2549,n2254,NA,ASV2549,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,midas_s_20487,above,intermediate,others,Denitrifiers/Lipids/Proteins,N_remove,0.03457,27.875784,3,14,1223,3.00E-06,1063.126397,0.213008695,02a54a7d11cf1d85aeb06d68916e98bf,5.06E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
ASV255,n1630,NA,ASV255,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unknown,Unknown,above,abundant,core,Unassigned,Unassigned,0.326307,252.023769,5,17,13905,3.00E-06,1015.472139,0.203460657,7d2c0bf77d1048b740a0eb47b3f80c23,0.000649419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2550,n3147,NA,ASV2550,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Unknown,neutral,rare,others,Denitrifiers/Filamentous/Sugars/Lipids/Proteins,N_remove,0.028668,8.261421,7,47,278,3.00E-06,1045.902861,0.209557776,e04243e304e9f2989f8f1b50369757f1,4.89E-05,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0
ASV2551,n1681,NA,ASV2551,Bacteria,SAR324_cladeMarine_group_B,midas_c_814,midas_o_928,midas_f_24741,midas_g_24741,midas_s_24741,above,rare,others,Unassigned,Unassigned,0.123946,49.69287,3,1,0,3.00E-06,665.8721996,0.133414586,9f4a5a9610392d24e6fde272c001b64e,4.83E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2552,n4008,NA,ASV2552,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,midas_g_7116,midas_s_15720,neutral,intermediate,others,Unassigned,Unassigned,0.020236,13.324157,7,8,1252,3.00E-06,913.3488856,0.182999176,90b9fa83ffd5ddf0ae2deaefeda0875f,5.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2554,n389,NA,ASV2554,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,Unknown,neutral,rare,others,Sugars/Lipids/Proteins,C_cycle,0.026981,18.604582,5,14,4411,3.00E-06,1038.486542,0.208071838,475cb53be5c3f8e9f9b3ee715834f146,4.91E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
ASV2555,n186,NA,ASV2555,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Unknown,Unknown,neutral,intermediate,others,Unassigned,Unassigned,0.03204,25.142695,3,22,13213,3.00E-06,1075.239708,0.215435726,cc44efad584450abbeafe5ccd2802201,6.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2556,n2041,NA,ASV2556,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Unknown,Unknown,neutral,intermediate,others,Unassigned,Unassigned,0.030354,19.952132,4,4,2117,3.00E-06,876.7438938,0.175664976,fa4bb5dc5eabad899428cb05c8ed91de,5.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2558,n454,NA,ASV2558,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,midas_g_75,midas_s_14681,above,intermediate,others,Unassigned,Unassigned,0.096121,72.228479,12,1,0,3.00E-06,797.6128719,0.159810233,f4089dbf9f29b31de4628aca91af0ebe,5.39E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV256,n693,NA,ASV256,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,midas_g_111,midas_s_111,below,abundant,core,Unassigned,Unassigned,0.230185,24.770865,5,17,15703,3.00E-06,1093.627956,0.219120007,f1c245c146bb9c8afccb697109bfc79f,0.000712071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASV2561,n3577,NA,ASV2561,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Unknown,above,intermediate,others,Sugars/Lipids/Proteins,C_cycle,0.048061,41.83363,6,6,0,3.00E-06,924.6386728,0.185261205,f8a74be66da914549350a86cb3b9f6f8,6.04E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
ASV2565,n391,NA,ASV2565,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,midas_s_1882,above,intermediate,others,Filamentous/Sugars,Foaming,0.090219,53.798427,5,13,7863,3.00E-06,911.4873335,0.182626194,7d1f14ca4a369b061f0f7215c079ad96,5.41E-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
ASV2566,n1076,NA,ASV2566,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,midas_f_3793,midas_g_3793,midas_s_3793,above,intermediate,others,Unassigned,Unassigned,0.083474,54.703699,4,7,1490,3.00E-06,882.269607,0.176772111,f7211ce8b5c4c89df660790cc1c92619,5.16E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
